index,City,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
1695,El Mirage,AZ,80775.3,73316.58333333331,80571.83333333331,113747.75,132568.58333333337,137720.58333333337,151314.66666666663,174933.66666666663,201726.91666666663,219460.5,233578.2,249227.9394
1696,El Monte,CA,350491.9,327587.1666666666,311386.83333333326,349310.58333333326,396521.25,404390.25,420175.08333333326,451811.58333333326,482300.25,485711.2916666666,499239.9,527467.20105
1697,El Paso,IL,,,,,,104439.0,105006.75,109326.41666666669,110976.66666666669,117023.0,114839.5,118858.8825
1698,El Paso,TX,106394.33125000002,105829.06250000001,103844.02604166664,104098.51041666667,102715.91666666666,102277.54411764706,102219.67647058822,104813.69607843134,105513.17156862744,110781.7107843137,111851.68823529412,116633.2814882353
1699,El Prado,NM,158730.8,155820.83333333337,154935.91666666663,156238.25,171627.5,188777.16666666663,184757.5,189710.0,203332.66666666663,206284.8333333333,209220.1,218844.2246
1700,El Segundo,CA,507647.0,478158.83333333326,458805.33333333326,519637.91666666674,561031.5,587201.6666666665,652834.6666666665,699270.5833333335,746689.5,753439.3333333335,778165.0,833414.715
1701,El Sobrante,CA,188723.2,181697.8333333333,176780.33333333337,182022.0833333333,223740.41666666663,246588.75,256068.75,311782.25,364563.91666666674,408738.66666666674,419447.4,439580.87520000007
1702,Elburn,IL,168714.0,147839.25,129944.66666666669,126811.41666666669,138481.91666666663,148347.33333333337,160429.5,163429.66666666663,168703.91666666663,173009.33333333337,172674.1,178890.3676
1703,Eldon,MO,,,105037.0,105241.75,100715.75,100158.41666666669,99672.08333333331,104449.75,105042.16666666669,107291.0,108735.5,113846.0685
1704,Eldora,IA,,,,,,,,94124.25,87196.5,91116.91666666669,95010.7,98906.1387
1705,Eldridge,IA,106092.9,104624.08333333331,103873.5,103944.91666666669,104549.91666666669,107111.83333333331,107209.16666666669,112627.75,113985.33333333331,121187.5,124235.6,130198.9088
1706,Elgin,IL,163000.83333333334,138731.69444444447,121391.83333333336,119940.0,130360.22222222223,134711.27777777778,142508.41666666666,154328.3333333333,162781.44444444447,168332.9444444444,169581.4,176365.0948666667
1707,Elgin,SC,307950.2,268116.33333333326,248014.91666666663,243886.83333333328,241702.91666666663,233376.08333333328,225095.5,223339.8333333333,222023.91666666663,232746.5,239738.7,252205.1124
1708,Elgin,TX,,,,,,,,,148120.75,157524.16666666663,168989.4,175917.9654
1709,Elida,OH,32474.9,30946.08333333333,29192.0,28393.16666666667,28604.16666666667,29306.66666666667,30292.83333333333,31488.75,32963.333333333336,34617.5,36055.8,37786.478400000015
1710,Eliot,ME,244585.2,229105.83333333328,223558.75,223560.75,229430.66666666663,249541.75,268441.41666666674,280277.83333333326,311013.0,336131.66666666674,362104.4,380933.8288
1711,Elizabeth,NJ,167864.2,145739.81666666668,140525.52777777778,135808.33333333334,139416.77777777775,148374.97222222222,151822.87499999997,162772.0208333333,181758.0625,189786.04166666663,205731.97500000003,213651.30295
1712,Elizabeth City,NC,152741.5,148097.91666666663,145536.16666666663,146228.75,148109.0,153422.41666666663,159640.16666666663,165976.41666666663,167563.66666666663,176712.66666666663,177433.7,185063.3491
1713,Elizabeth Township,PA,147886.4,146271.0,145979.83333333337,143686.16666666663,136266.66666666663,137403.16666666663,140428.25,138284.25,133216.83333333337,142892.83333333337,153273.2,160630.31360000002
1714,Elizabethton,TN,84968.3,83120.08333333331,82898.58333333331,84561.91666666669,87737.58333333331,91931.08333333331,97385.08333333331,102968.16666666669,109817.33333333331,116674.5,120494.4,124952.6928
1715,Elizabethtown,KY,,,,,,100220.0,101776.0,120729.83333333331,129775.0,128778.83333333331,138029.1,145206.61320000002
1716,Elizabethtown,NC,,,,,,,,84206.5,85479.33333333331,86767.25,84987.2,88471.6752
1717,Elizabethtown,PA,172079.5,162361.33333333337,157052.75,157330.91666666663,162202.41666666663,164543.58333333337,166892.0,168981.41666666663,173109.16666666663,178866.08333333337,185467.9,194741.295
1718,Elk Grove,CA,162069.66666666666,144968.47222222222,133526.41666666666,162699.25,200591.16666666663,213671.08333333328,232355.4444444444,261914.0,285090.49999999994,297581.6111111112,316822.43333333335,332451.52106666664
1719,Elk Grove Village,IL,133150.4,111978.91666666669,92740.25,92780.0,105831.75,115804.0,124297.08333333331,133182.0,139417.33333333337,143977.41666666663,146882.4,153198.34319999994
1720,Elk Horn,IA,,,,,,,,,147520.0909090909,151242.66666666663,155597.2,161976.6852
1721,Elk Park,NC,,,,,,,,455685.875,484020.41666666674,452065.5,397258.9,415532.8094
1722,Elk Rapids,MI,229735.6,226403.5,229444.66666666663,236310.91666666663,250972.41666666663,266398.0,279879.5,301146.33333333326,318381.75,335162.66666666674,344733.5,358522.84
1723,Elk River,MN,99486.9,98822.66666666669,96448.58333333331,117103.08333333331,133988.16666666663,142203.58333333337,154323.91666666663,163754.58333333337,175079.33333333337,188221.0833333333,197448.6,207715.9272
1724,Elkhart,IN,94015.5,90574.125,78981.30555555556,81609.19444444445,88421.30555555555,91029.47222222223,95140.33333333333,102237.25,107063.58333333336,109349.86111111108,117075.73333333332,123518.06126666667
1725,Elkhart Lake,WI,261356.7,254178.08333333328,246697.5,260781.16666666663,265575.33333333326,267383.16666666674,268005.41666666674,267464.75,279528.5,291041.08333333326,292798.0,305388.31399999995
1726,Elkhorn,WI,174471.9,156736.08333333337,145651.08333333337,144065.25,153347.83333333337,152790.33333333337,155391.33333333337,166710.83333333337,176319.08333333337,183241.3333333333,194349.0,203483.40300000002
1727,Elkin,NC,138725.3,138654.41666666663,138652.75,142213.0,145966.0,151947.33333333337,159138.91666666663,168098.75,178154.08333333337,187574.16666666663,192854.3,200954.1806
1728,Elko,NV,144346.0,134063.66666666663,129909.91666666669,151455.91666666663,180102.33333333337,197028.0833333333,216859.75,235026.58333333328,259116.16666666663,269048.0,272425.9,281415.9547
1729,Elko New Market,MN,169845.6,150651.41666666663,154172.83333333337,171251.08333333337,187120.5833333333,195837.75,214916.91666666663,225403.83333333328,232726.58333333328,230555.33333333328,230764.9,241149.3205
1730,Elkridge,MD,243669.6,241362.5,236071.83333333328,240232.0,248369.66666666663,250493.16666666663,251525.75,257427.75,264043.41666666674,267249.0,273127.4,284598.75080000004
1731,Elkton,MD,154255.2,148552.58333333337,138730.25,137272.58333333337,141388.25,137686.25,134216.41666666663,143467.25,148340.16666666663,155292.0,157768.5,163763.703
1732,Elkview,WV,152226.7,162233.91666666663,157929.91666666663,146137.25,154187.83333333337,155261.66666666663,158938.16666666663,158334.0,175407.5,164382.08333333337,166609.1,173773.29129999998
1733,Ellendale,DE,,219826.7,213432.0833333333,207144.25,212029.0,212840.8333333333,212767.16666666663,196658.75,192304.5,206776.3333333333,213090.1,224383.8753
1734,Ellensburg,WA,,,,,,,,176484.0,183171.5833333333,194585.5,202134.7,210422.2227
1735,Ellenton,FL,100324.4,100968.33333333331,97798.41666666669,103697.25,106886.0,110874.25,124128.41666666669,131389.16666666663,136580.5,140962.75,147669.0,153132.753
1736,Ellenwood,GA,,,,100252.41666666669,110344.75,111856.5,121631.5,127830.0,140066.33333333337,145936.58333333337,157180.8,167083.1904
1737,Ellicott City,MD,244338.5,237211.3333333333,230667.4583333333,236928.91666666663,241119.91666666663,240501.12499999997,245802.49999999994,252639.91666666663,253597.45833333326,255007.625,259856.59999999998,270371.66995
1738,Ellijay,GA,,,,,,,,,91584.57142857145,86643.0,83551.4,87060.5588
1739,Ellington,CT,193866.3,184224.66666666663,173359.83333333337,174527.58333333337,177024.91666666663,169754.33333333337,170450.66666666663,169301.83333333337,172311.75,172077.25,172918.9,181219.0072
1740,Ellison Bay,WI,250438.8,221254.41666666663,221812.16666666663,222277.25,221168.0,236037.5,239901.16666666663,250547.33333333328,260413.25,255158.5,250338.1,264357.0336
1741,Ellsworth,ME,132700.9,136677.66666666663,136957.58333333337,129855.16666666669,133128.41666666663,131116.33333333337,143063.0,152774.91666666663,160897.33333333337,169704.25,181219.3,189374.1685
1742,Ellwood City,PA,111579.9,112080.5,110456.25,112637.0,113633.41666666669,112853.5,112310.0,114243.5,110102.75,108798.33333333331,108811.3,112837.3181
1743,Elm Grove,WI,192564.0,193793.66666666663,174888.41666666663,168464.41666666663,170081.16666666663,176686.08333333337,178343.41666666663,188093.8333333333,197954.75,211325.16666666663,226498.2,237370.1136
1744,Elma,WA,,,,,,,,,288907.9,290536.75,247250.2,266288.4654
1745,Elmhurst,IL,212815.4,189812.91666666663,169804.75,172600.41666666663,191323.0,202434.5,211035.41666666663,224956.8333333333,235747.41666666663,239208.58333333328,238115.7,246925.9809
1746,Elmont,NY,,,,,,319934.6,334224.83333333326,338781.08333333326,361996.25,399296.16666666674,453350.4,472391.1168
1747,Elmore,OH,132078.4,129864.83333333331,125584.16666666669,121476.41666666669,124710.83333333331,133267.33333333337,137477.75,144218.58333333337,153740.75,163236.75,169210.1,176486.1343
1748,Elmsford,NY,362064.4,375212.0,354602.66666666674,343096.16666666674,390885.83333333326,388553.75,394142.91666666674,388019.41666666674,411752.41666666674,435666.08333333326,472766.5,493095.4595
1749,Elmwood Park,IL,141936.1,112782.41666666669,91952.58333333331,89532.66666666669,94965.33333333331,106369.83333333331,116741.33333333331,130169.0,138134.16666666663,141306.41666666663,144323.3,150529.2019
1750,Elmwood Park,NJ,353324.6,329448.16666666674,288638.66666666674,285889.0,293517.08333333326,291698.5,293215.41666666674,307298.58333333326,321586.08333333326,326081.91666666674,324458.9,341330.7628
1751,Elon,NC,,,,,,97389.7,107570.83333333331,120661.66666666669,141519.66666666663,158284.33333333337,161728.3,168197.432
1752,Eloy,AZ,,,,,,,81978.55555555556,89721.91666666669,98525.5,110628.5,113569.5,121519.365
1753,Elwood,IL,165072.7,146059.91666666663,130164.16666666669,123856.33333333331,129698.0,132198.41666666663,140704.41666666663,156512.75,170225.16666666663,175216.66666666663,182255.5,190274.742
1754,Elwood,IN,124170.9,123186.08333333331,122676.58333333331,116772.16666666669,119698.58333333331,122879.5,132646.25,135419.0,127018.0,137588.41666666663,145455.6,155637.49200000006
1755,Ely,IA,,,,,,,81720.5,81585.16666666669,86181.25,89172.5,89049.6,92611.584
1756,Elyria,OH,102661.5,95782.58333333331,85148.5,78290.33333333331,76325.83333333331,77053.83333333331,80814.08333333331,87046.25,88772.83333333331,96078.66666666669,101489.5,107071.4225
1757,Emerald Isle,NC,282019.8,269872.83333333326,261220.16666666663,261288.5,257265.75,257558.5,265933.75,273172.66666666674,287091.75,304875.66666666674,315820.0,330663.54
1758,Emerson,NJ,,,,,,396139.4285714286,414398.91666666674,420160.58333333326,421288.25,414254.08333333326,411242.2,430159.3412
1759,Emmaus,PA,198412.2,186726.5833333333,172043.58333333337,168601.16666666663,169175.41666666663,168162.5,171589.25,178281.75,183338.75,189264.91666666663,195879.0,205672.95
1760,Emmetsburg,IA,,,,,180786.1,170157.83333333337,162670.75,182978.91666666663,193505.75,187901.91666666663,197406.2,204315.417
1761,Emmitsburg,MD,140988.2,137480.16666666663,139041.25,129275.5,138323.58333333337,147402.33333333337,152297.75,145196.5,153590.33333333337,167038.83333333337,175321.3,182860.1159
1762,Empire,CO,,,,,,,,,137880.8,142182.66666666663,145872.6,151999.24920000002
1763,Emporia,KS,91525.4,87970.66666666669,88988.66666666669,87907.41666666669,89540.83333333331,90296.0,95971.16666666669,105107.83333333331,115219.16666666669,123592.58333333331,124778.0,129893.898
1764,Encinitas,CA,437760.3,413888.54166666674,408169.0833333334,454384.29166666674,515989.20833333326,538853.4583333334,596750.4166666665,671314.0833333333,751816.0,778278.4166666667,798847.6,839039.99575
1765,Enfield,CT,121794.9,119167.75,119026.75,126681.16666666669,130552.5,127506.5,131561.66666666663,139616.83333333337,142593.66666666663,153491.41666666663,164488.8,172713.24
1766,Enfield,NH,117564.16666666669,117609.66666666669,122903.41666666669,123144.83333333331,126548.33333333331,132216.16666666663,120223.5,118249.33333333331,121490.16666666669,124604.0,134663.9,141127.7672
1767,Englewood,CO,182004.3,171819.87499999997,170176.3333333333,179590.4583333333,185227.66666666666,208698.12500000003,234088.54166666663,268201.0416666666,301124.45833333326,319588.2916666666,329418.1,340881.64849999995
1768,Englewood,FL,137759.1,128868.20833333334,121878.25,130106.08333333331,139526.75,150802.3333333333,164690.91666666666,175446.62499999997,181664.4583333333,188854.99999999994,189409.75,198375.82405
1769,Englewood,NJ,302587.3,278919.91666666674,268610.66666666674,285546.91666666674,283537.91666666674,283533.16666666674,293736.66666666674,299979.66666666674,308701.33333333326,306472.5,312206.3,327816.615
1770,Englewood,OH,87344.9,83874.5,80860.08333333331,80009.91666666669,81216.33333333331,77908.5,79983.91666666669,82957.58333333331,86500.16666666669,89596.5,98225.0,103430.925
1771,Enid,OK,115146.4,113026.75,114258.83333333331,102100.93333333335,107936.41666666669,111878.70833333334,114224.41666666666,118543.04166666669,118453.83333333331,118714.08333333331,118217.04999999999,121787.04674999998
1772,Ennis,TX,105707.3,94122.91666666669,82653.16666666669,83817.25,88115.91666666669,91135.5,99945.0,115856.25,125601.25,145280.66666666663,157752.9,163747.5102
1773,Enon,OH,138404.9,134194.5,132854.91666666663,127870.5,132217.0,130167.75,129297.66666666669,142483.08333333337,157526.83333333337,164148.91666666663,166026.3,174493.6413
1774,Enterprise,AL,100873.5,100353.75,94376.83333333331,90758.58333333331,85221.41666666669,82229.25,76086.5,77495.75,80846.08333333331,82137.0,81818.7,85582.3602
1775,Enumclaw,WA,148734.6,128383.08333333331,118708.5,133043.66666666663,146494.41666666663,164613.0,197265.66666666663,218948.41666666663,240663.58333333328,241625.91666666663,250025.8,266027.4512
1776,Ephrata Township,PA,174109.0,166379.08333333337,164088.83333333337,166373.58333333337,167977.41666666663,171416.91666666663,175950.41666666663,181644.41666666663,186576.91666666663,194091.41666666663,197617.9,206313.0876
1777,Epping,NH,184293.6,174157.75,180581.16666666663,184212.75,180296.16666666663,187043.16666666663,194650.0833333333,208620.8333333333,225835.25,240161.16666666663,248278.0,260691.9
1778,Erie,PA,179985.52500000002,180410.41666666663,177787.8333333333,172839.85416666666,173314.5208333333,170875.75,169538.0208333333,171168.8958333333,165281.29,171711.61666666664,172554.78,180501.27496
1779,Erlanger,KY,84278.1,77764.0,75496.83333333331,77181.75,73506.83333333331,74003.75,78279.91666666669,82594.66666666669,84716.41666666669,88698.91666666669,94396.9,99022.3481
1780,Erving,MA,171745.4,167368.5,157422.83333333337,165231.08333333337,167599.66666666663,169383.33333333337,162346.41666666663,167966.66666666663,185763.8333333333,184854.8333333333,185744.0,196145.664
1781,Erwin,TN,,,,,,,,,105097.3,96582.66666666669,101491.4,105855.5302
1782,Escondido,CA,188735.575,175796.54166666666,170082.58333333334,197649.3125,231382.25,243942.7916666667,263758.6875,292493.2291666666,323838.18749999994,334914.5625,345932.975,362127.912
1783,Espanola,NM,,,,,132002.0,141273.0,135595.66666666663,160609.58333333337,168674.25,172787.58333333337,179632.2,187356.3846
1784,Essex,CT,,,174468.75,164447.4583333333,171369.5833333333,179035.5,181696.16666666663,184083.66666666663,180035.0416666667,182868.74999999997,185618.95,194920.74345
1785,Essex,MA,,,,476412.2727272727,473816.83333333326,427179.25,466642.83333333326,474457.75,474652.16666666674,487324.58333333326,495413.5,522661.2425
1786,Essex,MD,164616.2,142560.33333333337,124784.08333333331,115880.58333333331,121403.16666666669,124981.58333333331,128179.41666666669,129347.66666666669,134774.41666666663,139525.58333333337,140375.0,145990.0
1787,Essex,VT,194215.8,197084.91666666663,193647.3333333333,195365.91666666663,198197.25,204892.66666666663,210615.0,215812.66666666663,218900.91666666663,222324.91666666663,231157.1,242483.7979
1788,Essex Fells,NJ,,,,431025.41666666674,417541.16666666674,422643.91666666674,420437.08333333326,425421.41666666674,429198.41666666674,445533.25,436544.4,449640.732
1789,Estero,FL,,,,,,219951.9,237192.75,241458.33333333328,239963.75,239430.41666666663,241236.2,250644.4118
1790,Estes Park,CO,239736.3,234600.08333333328,232466.08333333328,235358.83333333328,242908.25,256754.0,275763.58333333326,301930.33333333326,330867.58333333326,348774.33333333326,358844.4,376068.93120000005
1791,Estral Beach,MI,185262.0,163614.66666666663,155078.25,155970.91666666663,173907.33333333337,191659.8333333333,195107.66666666663,200110.5,216311.8333333333,223069.91666666663,231583.0,242930.567
1792,Etowah,NC,125191.4,122037.33333333331,119533.25,119605.75,115776.0,115821.41666666669,130736.5,139617.75,157866.41666666663,171439.08333333337,190885.0,201383.675
1793,Eucha,OK,,,103133.0,97245.08333333331,107124.66666666669,112796.0,123323.91666666669,129142.66666666669,127579.33333333331,134293.66666666663,138406.4,144357.87519999998
1794,Euclid,OH,,,,,,,,52278.0,53252.0,50081.33333333334,46011.5,48542.1325
1795,Eufaula,OK,102414.8,102380.83333333331,91931.41666666669,97008.33333333331,102400.33333333331,108021.75,121796.58333333331,129562.75,136706.91666666663,141734.25,129977.5,133356.915
1796,Eugene,OR,173802.3,159677.13888888888,150153.79166666666,151397.66666666666,162917.31944444447,166899.3194444444,178270.5138888889,192766.4305555555,212806.65277777778,229243.56944444447,244977.65,257310.63054999997
1797,Euless,TX,111114.45,105331.45833333334,106042.08333333331,108197.45833333334,117974.20833333331,128481.54166666666,140038.0833333333,156992.875,172353.49999999997,186795.33333333334,198382.05,207894.5023
1798,Eureka,CA,211570.25,204785.7083333333,189706.37499999997,197131.41666666666,208633.99999999997,205705.8333333333,213591.24999999997,226109.5,233972.41666666663,259519.79166666663,262639.25,277588.33570000005
1799,Eureka,IL,,115723.0,111057.16666666669,111914.91666666669,110308.5,116816.5,127481.41666666669,143018.91666666663,155286.25,158657.08333333337,162687.8,168544.5608
1800,Eureka,MO,103820.6,99776.41666666669,92692.58333333331,92601.5,98502.0,100084.08333333331,106196.25,116915.75,124814.75,132309.5,135128.4,142425.3336
1801,Eureka Springs,AR,76201.3,74881.91666666669,75010.66666666669,75422.33333333331,76479.33333333331,77680.33333333331,77206.75,76609.75,86241.36666666665,87150.29166666666,90403.7,94151.0544
1802,Eustis,FL,67983.3,65403.0,63575.08333333334,71195.91666666669,76276.0,80915.41666666669,92455.0,105929.91666666669,110533.91666666669,116547.66666666669,123258.2,129421.11
1803,Evans,CO,121293.3,119772.75,122469.08333333331,132636.33333333337,153201.75,172260.33333333337,189890.5833333333,214471.8333333333,239625.08333333328,259826.41666666663,267419.9,279721.21540000004
1804,Evans,GA,141003.2,135539.58333333337,129324.75,131020.83333333331,133452.16666666663,135302.0,139495.91666666663,140682.08333333337,149901.83333333337,155809.58333333337,161171.5,169068.9035
1805,Evans,NY,,,,,,,,,92098.71428571428,95591.91666666669,93817.0,97944.948
1806,Evans,WV,,,,,,140164.42857142858,136598.83333333337,140336.25,144385.16666666663,149752.33333333337,155138.2,161964.2808
1807,Evansdale,IA,60527.2,62686.91666666666,73494.25,73130.83333333331,73804.91666666669,77791.16666666669,78434.33333333331,79703.33333333331,77100.75,80321.25,76349.6,79861.68160000001
1808,Evanston,IL,252441.06666666665,226255.58333333328,200720.13888888888,208221.0,230896.27777777778,240357.22222222222,248366.99999999997,262308.6388888889,266766.50000000006,263773.55555555556,261545.70000000004,272498.2608666667
1809,Evanston,WY,92553.0,90790.75,91533.75,93718.0,94445.58333333331,95219.58333333331,95837.91666666669,95278.0,95038.5,96597.5,100204.4,104112.37159999998
1810,Evansville,IN,137481.24285714285,142306.60714285713,141536.71428571426,142146.88095238095,144114.2380952381,147608.20549242425,147220.15625,154496.71875,158731.59375,164942.17708333337,168436.65,176622.44898749999
1811,Evansville,WI,114936.9,108833.41666666669,95980.16666666669,95168.91666666669,102695.08333333331,100944.75,105301.83333333331,119128.5,137225.33333333337,135499.16666666663,134157.7,139926.4811
1812,Evansville,WY,,203682.6,226759.66666666663,223102.75,245315.41666666663,258888.91666666663,259674.75,238128.58333333328,240920.0,251863.25,256639.7,268445.1262
1813,Everett,MA,226104.8,219887.0833333333,216636.8333333333,204607.8333333333,219574.5833333333,239803.16666666663,262827.83333333326,288014.83333333326,311673.0,321795.0,322629.9,337470.8754
1814,Everett,PA,,,,,,,,,55982.58333333334,54696.91666666666,52795.4,54484.8528
1815,Everett,WA,203088.46666666667,167319.66666666666,138613.3333333333,149000.1111111111,172336.91666666666,186395.94444444447,207837.44444444447,239208.16666666666,272678.58333333326,285838.77777777775,300287.6333333333,315043.6947
1816,Everglades,FL,102451.0,97766.33333333331,98036.66666666669,95799.25,108541.08333333331,118238.83333333331,125224.91666666669,124891.83333333331,119595.41666666669,122480.33333333331,131451.6,138812.88960000002
1817,Evergreen,CO,208699.8,205331.8333333333,201553.16666666663,204295.0,214400.66666666663,242254.08333333328,276732.75,311885.41666666674,339205.58333333326,361137.08333333326,364674.5,380720.17799999996
1818,Evergreen Park,IL,77399.3,63450.0,58432.41666666666,58035.5,60694.5,68283.41666666669,72751.16666666669,80389.75,87946.58333333331,91096.83333333331,98102.9,102321.32469999998
1819,Everson,WA,231397.4,240566.25,227353.16666666663,230811.66666666663,232404.41666666663,243541.41666666663,253648.25,276987.75,309928.66666666674,331970.5,344334.2,359140.5706
1820,Evesham Township,NJ,161437.2,149041.25,139161.0,139844.41666666663,142261.58333333337,140223.08333333337,138798.16666666663,139398.58333333337,142017.91666666663,146035.25,152126.9,157755.5953
1821,Ewa Beach,HI,318107.8,320435.66666666674,323408.41666666674,343007.0,362039.41666666674,383574.75,405491.91666666674,440459.08333333326,476934.5,485873.91666666674,486892.3,504907.3151
1822,Ewing Township,NJ,146072.84999999998,134303.75000000003,121226.83333333334,121353.24999999997,122332.62500000003,123649.12499999997,122647.58333333334,122705.66666666666,124969.45833333331,125491.33333333334,133522.5,141035.3457
1823,Exeter,NH,209005.1,198822.25,186770.5833333333,196629.0833333333,204232.16666666663,212323.5833333333,225314.83333333328,245281.58333333328,259693.91666666663,275802.75,292613.0,306365.811
1824,Exeter,RI,352882.9,357907.5,355339.08333333326,351877.16666666674,368534.33333333326,372998.08333333326,395866.75,393952.75,419919.33333333326,414087.91666666674,411000.7,428673.7301
1825,Exeter Township,PA,136362.95,126232.25,118715.20833333331,117178.66666666666,116521.04166666666,120486.66666666666,121243.83333333334,118088.66666666666,123924.58333333334,127107.91666666666,129135.45,135606.55024999997
1826,Exton,PA,233854.6,219136.16666666663,213881.41666666663,216864.66666666663,218589.41666666663,224158.5,222768.75,226676.16666666663,232567.91666666663,250893.0,255539.0,264738.404
1827,Fair Lawn,NJ,352424.8,323046.58333333326,309662.91666666674,325754.66666666674,340308.83333333326,353744.08333333326,362530.91666666674,373857.25,391010.5,409653.5,426294.6,445051.5624
1828,Fair Oaks,CA,164832.0,139154.91666666663,126916.25,150057.16666666663,175818.5,182979.66666666663,197168.91666666663,219643.5833333333,242428.08333333328,251959.58333333328,264231.4,278235.6642
1829,Fairbanks,AK,133691.15,135011.2916666667,134209.91666666666,133850.91666666666,128316.70833333331,129140.58333333334,131641.2083333333,131570.91666666666,133432.70833333334,135091.75000000003,140715.34999999998,147456.16534999997
1830,Fairborn,OH,98370.4,96222.33333333331,95218.58333333331,91908.08333333331,91166.91666666669,92859.33333333331,95037.25,95979.41666666669,101992.16666666669,103546.0,111779.9,117480.67489999998
1831,Fairburn,GA,97453.6,92489.33333333331,89637.66666666669,90153.58333333331,98790.58333333331,99534.41666666669,106298.66666666669,126283.58333333331,147899.66666666663,156827.0,162984.1,171948.2255
1832,Fairbury,IL,85872.5,85768.75,84548.33333333331,84934.66666666669,93203.08333333331,98670.25,101108.25,102738.33333333331,104678.33333333331,106722.25,106540.1,110055.9233
1833,Fairfax,CA,637183.6,577243.5833333335,528851.6666666665,512060.16666666674,513525.75,552457.5,592409.0833333335,627877.8333333335,648359.9166666665,664534.0,665546.7,707476.1420999998
1834,Fairfax,IA,185146.3,176312.58333333337,172383.33333333337,176521.75,174555.41666666663,176826.75,180493.16666666663,188095.16666666663,193359.25,200314.16666666663,201202.6,209451.9066
1835,Fairfax,VA,292913.94999999995,283166.8333333333,286639.0208333333,307952.625,324055.375,324369.0625,324002.9583333333,332377.3541666666,341891.9166666667,352881.7708333333,370034.35,388968.045725
1836,Fairfax,VT,183513.9,181326.75,181662.25,180029.33333333337,179756.0,181853.0,182473.66666666663,187043.0,194573.5833333333,202268.75,209815.0,220095.935
1837,Fairfield,CA,184371.65000000002,175170.2083333333,165628.54166666666,200673.95833333334,238578.79166666663,249600.16666666666,269352.2916666667,288370.8333333334,314186.4166666667,323980.1666666667,336299.75,347378.97415
1838,Fairfield,CT,263544.1,236134.91666666663,215639.5833333333,218442.0833333333,232489.08333333328,406273.84722222225,400981.0722222223,400966.77777777775,397642.27777777775,399454.36111111107,388647.4333333333,405514.1638
1839,Fairfield,IA,76323.3,79168.08333333331,79811.33333333331,83766.66666666669,88231.91666666669,91892.0,93492.16666666669,97344.58333333331,101891.91666666669,104862.66666666669,107482.8,111674.6292
1840,Fairfield,NJ,195223.8,191923.8333333333,181941.66666666663,173630.75,176513.91666666663,189159.5833333333,173517.83333333337,162622.91666666663,165751.83333333337,165580.75,163381.9,170734.0855
1841,Fairfield,OH,77073.7,68722.5,62231.33333333334,60184.91666666666,64128.66666666666,63685.33333333334,64414.66666666666,66174.16666666669,72968.58333333331,80161.33333333331,87201.7,91648.9867
1842,Fairfield,TX,,,,,,,,149402.7,151362.91666666663,155811.41666666663,156382.4,162637.696
1843,Fairfield Bay,AR,48314.33333333334,45200.75,44344.91666666666,45447.41666666666,47529.75,48275.25,46557.33333333334,44859.66666666666,41957.41666666666,46013.91666666666,46357.5,48211.8
1844,Fairhaven,MA,222132.0,215992.0,200173.8333333333,191488.5833333333,197769.3333333333,199477.75,205348.91666666663,223730.0833333333,230199.0,232579.08333333328,244902.4,259351.6416
1845,Fairhope,AL,,,,,,,,,264135.66666666674,294033.16666666674,300734.2,315169.4416
1846,Fairland,IN,,,,,,,118935.7,126496.0,142295.5,150680.66666666663,157159.8,163917.67139999993
1847,Fairlawn,OH,135987.5,133535.58333333337,129251.66666666669,132352.5,133517.91666666663,133059.91666666663,137701.0,141100.58333333337,149536.0,160785.5,168430.1,176683.17489999995
1848,Fairless Hills,PA,221028.2,207715.3333333333,209439.16666666663,209951.0,209789.91666666663,212801.5,221547.66666666663,229075.5,231477.08333333328,241956.41666666663,247390.5,261739.14899999998
1849,Fairmont,MN,68408.8,66159.83333333331,65745.25,68251.58333333331,73129.58333333331,76881.25,80280.33333333331,83903.91666666669,88331.08333333331,92521.75,94135.3,97994.8473
1850,Fairview,GA,127794.8,120021.33333333331,114908.16666666669,115356.33333333331,102165.25,108281.5,115353.41666666669,126361.83333333331,134922.16666666663,140688.5,150588.3,157816.5384
1851,Fairview,NJ,291607.7,273308.83333333326,273829.0,276363.08333333326,283036.0,291129.58333333326,301466.66666666674,310938.58333333326,323211.33333333326,339755.58333333326,348353.2,368209.3324
1852,Fairview,OR,136998.6,115075.75,105064.75,114191.75,134752.41666666663,148324.16666666663,175191.16666666663,197113.75,215718.91666666663,218865.16666666663,221835.3,233814.4062
1853,Fairview,TN,141532.8,141217.66666666663,143806.5,147583.91666666663,145139.41666666663,150097.25,158452.91666666663,167321.66666666663,182257.0833333333,195224.66666666663,200919.9,211166.8149
1854,Fairview Heights,IL,82679.5,76459.66666666669,72405.25,74508.25,80005.5,77272.08333333331,77575.5,79432.16666666669,85925.75,88595.0,93672.6,98168.8848
1855,Fairview Park,OH,82598.1,73728.83333333331,64950.41666666666,62661.83333333334,62834.66666666666,65364.0,71741.58333333331,80898.83333333331,90570.5,98086.58333333331,108990.1,114766.5753
1856,Fairview Township,PA,197393.15000000002,191331.6666666667,188058.54166666663,186338.41666666663,186112.79166666663,184618.5416666667,187403.8333333333,188919.49999999994,192156.74999999994,196737.66666666663,200828.25,209649.67015
