RegionName,City,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
11207,4106,NY,218623.4,225874.66666666663,231539.5,240450.41666666663,251991.33333333328,259722.5,274383.66666666674,297535.08333333326,316495.5,331638.33333333326,334109.1,352819.2096
94501,36,CA,388496.4,358250.16666666674,326232.16666666674,389402.75,468283.5,520253.33333333326,580488.4166666665,629263.3333333335,687778.0,674545.6666666665,685640.0,711694.3200000002
2169,4853,MA,242550.7,233342.5,225284.83333333328,241628.58333333328,261357.08333333328,269146.66666666674,286236.66666666674,308221.08333333326,330358.33333333326,344598.08333333326,353629.4,368835.4642
33411,5129,FL,62357.8,54789.58333333334,54237.0,63578.83333333334,77044.66666666669,83713.75,91232.08333333331,100392.83333333331,109640.66666666669,116395.25,119951.6,125589.3252
11229,4106,NY,178470.3,174478.83333333337,172274.33333333337,174986.25,187836.0833333333,199835.41666666663,211536.0,233606.5,253705.91666666663,281825.66666666674,283771.7,293419.9378
60619,1036,IL,57369.7,52764.66666666666,44905.41666666666,46360.83333333334,48005.41666666666,52512.58333333334,57189.41666666666,62504.58333333334,66254.08333333331,71159.66666666669,73751.2,76922.50159999999
78745,250,TX,205806.2,196605.3333333333,192217.5833333333,213297.75,230232.83333333328,246291.16666666663,266121.58333333326,282033.66666666674,291319.16666666674,307383.0,319591.3,339086.3693
94110,5234,CA,725207.5,712198.0833333335,744266.4166666665,882799.9166666665,1021492.8333333335,1153701.166666667,1232423.333333333,1221781.25,1323861.583333333,1356432.75,1377683.3,1427279.8988
23462,6192,VA,214314.4,198507.66666666663,186180.5,186728.25,186544.91666666663,185220.8333333333,187621.0833333333,190112.3333333333,194280.41666666663,198557.0,206161.0,217087.533
33025,3793,FL,82322.1,76025.58333333331,78468.66666666669,93686.91666666669,113767.83333333331,122017.25,131483.83333333337,140898.75,148242.58333333337,154115.08333333337,159640.0,166185.24
10458,4106,NY,185378.8,177199.58333333337,159683.41666666663,152882.16666666663,140120.0,136411.66666666663,140805.91666666663,163192.16666666663,177375.75,179746.83333333337,186575.4,194411.5668
75067,3214,TX,181968.4,174200.83333333337,173412.25,181740.75,196149.91666666663,210734.8333333333,230779.0,244679.58333333328,260483.83333333328,262456.0,263054.5,275944.1705
90034,3348,CA,431666.8,399491.41666666674,381557.33333333326,442635.83333333326,502078.5,522983.0,572232.5833333335,637635.1666666665,700283.9166666665,731596.4166666665,765153.0,817183.4040000002
80134,4521,CO,,200678.85714285716,212374.0833333333,235987.41666666663,235892.33333333328,259724.66666666663,293160.75,321871.58333333326,352096.5,363148.83333333326,368507.2,385090.024
33139,3692,FL,236396.7,227192.66666666663,240232.08333333328,276713.33333333326,318248.33333333326,338436.16666666674,346557.25,340180.25,326556.0,317085.66666666674,309334.9,319233.6168
60611,1036,IL,441986.1,413264.58333333326,399334.83333333326,427400.58333333326,465506.75,471000.08333333326,475688.66666666674,487028.5,486184.66666666674,473168.25,467270.7,485026.9866
95630,1940,CA,211418.3,198360.8333333333,189257.91666666663,228238.25,273213.83333333326,281322.0,303200.5,329976.25,347233.25,357887.58333333326,377248.5,394224.6825
48197,6704,MI,97968.8,94967.33333333331,101894.08333333331,113863.0,127958.25,134147.16666666663,145158.75,155034.58333333337,169327.16666666663,179535.33333333337,181397.9,188835.2139
44107,3093,OH,80685.5,75569.58333333331,67160.08333333331,69351.83333333331,69986.83333333331,73247.5,80410.41666666669,86586.08333333331,94890.25,101931.5,110661.9,116858.9664
66062,4355,KS,162792.7,157405.08333333337,150974.75,152385.16666666663,162682.16666666663,168461.66666666663,180751.5833333333,188884.0833333333,200154.5833333333,209212.5833333333,215856.0,227512.224
11211,4106,NY,494905.2,504814.25,538358.8333333335,615670.5,732641.3333333335,843305.5833333335,881406.0833333335,874070.0,903222.0,932906.4166666665,941656.1,982147.3123
44035,1756,OH,102661.5,95782.58333333331,85148.5,78290.33333333331,76325.83333333331,77053.83333333331,80814.08333333331,87046.25,88772.83333333331,96078.66666666669,101489.5,107071.4225
85281,5837,AZ,127778.3,105097.75,105233.66666666669,134289.33333333337,146919.66666666663,153678.75,160165.5,173355.75,187267.5,200086.0833333333,215843.6,229225.90320000003
11377,4106,NY,229907.4,233146.25,233659.0,243671.25,264111.25,289593.58333333326,325145.0,340258.5,348717.25,356639.08333333326,366007.6,384307.98
90805,3321,CA,164390.9,167031.16666666663,152500.25,169261.66666666663,195324.25,212180.41666666663,227643.08333333328,242993.41666666663,277972.33333333326,297138.08333333326,305261.8,323272.2462
7302,2810,NJ,472168.8,454680.33333333326,461047.0,505608.91666666674,568485.4166666665,615759.0833333335,680841.4166666665,736474.25,775088.0,746764.0833333335,728365.4,751673.0928000001
90650,4272,CA,239983.3,223589.5833333333,210242.25,231987.33333333328,279947.66666666674,302935.5,325649.5,352726.83333333326,390851.83333333326,401781.0,419262.5,443160.4625
90044,3348,CA,197577.6,184411.0833333333,183154.3333333333,213731.0,249314.58333333328,262074.33333333328,270479.66666666674,303051.33333333326,361146.91666666674,408500.83333333326,440673.0,471520.11
85710,6050,AZ,105808.3,90803.0,81438.5,83804.58333333331,89813.83333333331,95608.66666666669,100116.91666666669,107424.25,117999.58333333331,127227.83333333331,139540.9,147494.73129999998
92683,6454,CA,321899.1,298587.25,286939.08333333326,330980.0,374133.58333333326,391269.66666666674,413273.25,441477.0,476089.58333333326,481170.0,497163.3,520032.8118
85225,970,AZ,77692.0,67475.75,74414.91666666669,93711.0,107687.0,113308.16666666669,124234.0,139403.08333333337,155567.25,167665.66666666663,183497.7,193957.0689
11234,4106,NY,,,,,,,,233698.25,237237.58333333328,250763.08333333328,252498.4,263608.3296
30281,5682,GA,,,,71875.875,74386.75,85390.41666666669,94826.41666666669,96201.16666666669,103746.83333333331,118974.08333333331,131032.4,138894.344
37075,2507,TN,,,130240.0,125047.83333333331,122033.08333333331,127484.08333333331,132882.16666666663,143117.91666666663,156316.83333333337,167648.25,174606.1,181415.7379
11355,4106,NY,232689.5,234311.66666666663,246077.08333333328,258837.83333333328,277246.75,298975.25,324837.83333333326,355194.16666666674,390646.83333333326,390258.41666666674,384087.8,397146.7852
11238,4106,NY,442585.9,442558.33333333326,443588.25,498996.75,602869.9166666665,687391.4166666665,742305.3333333335,728114.5833333335,778048.0,814353.9166666665,769812.2,775200.8853999998
78641,3156,TX,,,,,216967.7142857143,228393.58333333328,241637.16666666663,268344.08333333326,272333.83333333326,278855.25,271712.3,282852.5043
10314,4106,NY,267396.0,263468.5,252382.66666666663,258010.75,266383.75,273097.5,292276.66666666674,321610.41666666674,359069.5,379567.66666666674,375754.5,390408.9255
19143,4627,PA,128476.3,117590.58333333331,104562.25,103123.5,104369.0,106136.08333333331,115655.66666666669,130593.58333333331,149589.25,171859.33333333337,185186.8,198335.0628
79938,1698,TX,167797.7,162356.08333333337,154499.16666666663,157722.83333333337,155940.75,156061.58333333337,160791.91666666663,163947.66666666663,164773.33333333337,167470.41666666663,168906.7,175662.96800000002
91709,1049,CA,280504.7,272174.83333333326,250692.58333333328,284719.08333333326,354929.16666666674,365948.33333333326,380941.33333333326,406411.08333333326,439021.58333333326,438404.58333333326,446865.8,468762.2242
11215,4106,NY,620914.3,615100.6666666665,623417.5833333335,673992.6666666665,798036.9166666665,887269.25,947967.5,949885.0,906989.75,930015.8333333335,912959.9,933045.0178
10452,4106,NY,,181668.66666666663,189382.5,172131.41666666663,175638.91666666663,185739.8333333333,200307.0,245653.16666666663,275917.41666666674,279091.0,277950.4,
60617,1036,IL,67759.1,61515.16666666666,56786.58333333334,54914.0,55270.08333333334,50149.41666666666,47189.66666666666,51080.91666666666,58726.25,67668.33333333331,68310.8,72955.93440000001
87114,47,NM,103144.6,97820.66666666669,94633.75,96556.16666666669,97927.58333333331,94432.33333333331,98693.5,104186.83333333331,110668.08333333331,118264.91666666669,126841.4,134325.0426
32210,2776,FL,76352.6,62373.91666666666,56401.66666666666,57973.58333333334,65734.83333333331,69028.75,73660.25,78134.33333333331,88820.25,94024.83333333331,96987.5,101351.9375
43081,6443,OH,111927.4,105885.5,97721.08333333331,98368.91666666669,106810.16666666669,111804.08333333331,119018.08333333331,130385.41666666669,142886.91666666663,153009.75,162455.1,171227.6754
94558,4000,CA,304516.0,294494.33333333326,276290.25,318387.58333333326,369866.66666666674,405868.41666666674,443175.41666666674,476540.33333333326,510220.83333333326,523289.83333333326,524123.0,548232.6579999999
90026,3348,CA,423682.1,385673.58333333326,377166.58333333326,429427.83333333326,483714.0,510900.25,564463.3333333335,600851.0,650879.6666666665,706149.8333333335,761817.3,799146.3477
76063,3495,TX,153044.7,149693.16666666663,150350.5,156361.5,169524.83333333337,186018.0833333333,216097.75,241902.75,264144.33333333326,257783.16666666663,253095.8,264738.2068
77459,3800,TX,132759.3,129460.08333333331,121620.75,126892.66666666669,133254.58333333337,140909.75,146725.91666666663,151378.5,153826.66666666663,160425.0,163116.8,168989.0048
91910,1058,CA,198120.6,190009.75,185293.5833333333,214863.0833333333,255420.0,275015.66666666674,301622.75,327936.16666666674,356744.58333333326,365349.16666666674,380280.1,398533.5448
27587,6215,NC,170590.5,161730.66666666663,157111.41666666663,162081.5,169099.33333333337,173868.16666666663,185765.91666666663,200966.0,211714.25,220282.66666666663,230152.7,240739.72420000003
