index,City,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
1862,Carmel Valley,CA,,,481768.5,542432.8333333335,596787.3333333335,623732.8333333335,630618.5833333335,665741.1666666665,694256.8333333335,658135.5,673719.8,715490.4276
1863,Carmel-by-the-Sea,CA,898301.65,880964.9166666667,837821.3333333333,844265.6666666667,825784.8333333335,861327.5416666665,863675.75,934775.5416666667,1019992.75,1093151.9166666667,1101291.2999999998,1167120.77495
1864,Carmen,ID,221182.3,202354.25,207548.16666666663,208744.0833333333,215718.8333333333,229598.75,234997.08333333328,246539.25,256633.33333333328,276099.83333333326,296244.6,313723.0314
1865,Carmi,IL,,,,,,,31998.75,31924.08333333333,32659.75,33303.333333333336,33890.8,34839.7424
1866,Carmichael,CA,169782.0,164513.08333333337,148485.91666666663,174572.0,211957.91666666663,229642.66666666663,252420.25,281687.91666666674,301199.33333333326,301294.66666666674,320568.4,337879.0936
1867,Carmine,TX,,,,,,,,254343.0,278933.91666666674,293168.58333333326,305902.8,320892.0372
1868,Carnation,WA,282695.0,249463.91666666663,236000.25,249724.58333333328,269026.75,299460.08333333326,340631.33333333326,374588.91666666674,429540.83333333326,423216.58333333326,458146.2,483802.38720000006
1869,Carnegie,OK,18350.8,19413.58333333333,20384.916666666668,21128.08333333333,21379.166666666668,21742.5,22176.25,23049.0,22077.58333333333,23975.83333333333,26511.4,27704.412999999997
1870,Carnegie,PA,77855.1,75194.5,78698.41666666669,77913.58333333331,75532.5,78506.58333333331,82854.0,89796.08333333331,93877.08333333331,93622.41666666669,102401.7,108340.9986
1871,Carnelian Bay,CA,313545.5,293382.08333333326,266142.0,268143.91666666674,315253.33333333326,327938.91666666674,369238.58333333326,383542.75,377710.08333333326,410827.33333333326,453823.1,476968.0780999999
1872,Carnesville,GA,76241.2,72616.58333333331,68960.58333333331,71133.08333333331,75498.33333333331,78393.83333333331,82612.91666666669,85176.83333333331,94167.25,102241.33333333331,104711.7,109109.5914
1873,Carney,OK,,,57443.75,61858.58333333334,65270.16666666666,67650.0,71803.16666666669,73733.83333333331,75249.33333333331,82662.08333333331,84182.6,87634.0866
1874,Carneys Point,NJ,,,,,,,54880.0,55712.58333333334,60710.66666666666,56295.83333333334,53277.9,56261.4624
1875,Caro,MI,85592.7,86832.58333333331,86421.91666666669,87562.75,87708.41666666669,82226.25,79461.41666666669,77654.75,72664.25,76358.33333333331,75623.7,78724.2717
1876,Caroga,NY,55604.0,55804.16666666666,54905.83333333334,56372.66666666666,61651.25,64500.58333333334,62920.08333333334,64476.66666666666,70429.58333333331,74500.91666666669,73173.1,75660.9854
1877,Carol Stream,IL,,,,,,,85519.0,92527.91666666669,105917.16666666669,111340.75,115498.4,120464.8312
1878,Carolina Beach,NC,173868.2,159479.91666666663,159848.75,155638.66666666663,145216.33333333337,146533.91666666663,145057.0,155157.0,168234.83333333337,181791.0833333333,196400.2,207005.81080000004
1879,Carolina Shores,NC,,,,,,,,60822.0,63106.58333333334,66285.58333333331,67710.3,71028.1047
1880,Caroline,NY,100001.9,99559.91666666669,98842.16666666669,102499.41666666669,109588.16666666669,111638.08333333331,109404.5,109322.25,116825.41666666669,115066.5,117757.9,123292.52129999998
1881,Carp Lake,MI,65081.6,60554.08333333334,59971.83333333334,59186.66666666666,60076.0,61609.5,62488.58333333334,67476.0,70046.08333333331,70321.25,72506.9,75842.2174
1882,Carpenter,IA,,,,,,45180.16666666666,44496.0,48354.25,47139.0,47493.41666666666,49758.6,51350.8752
1883,Carpentersville,IL,,,63428.91666666666,69080.25,76809.83333333331,91106.5,94011.58333333331,101881.16666666669,106928.0,110476.08333333331,113273.0,117917.19299999998
1884,Carpinteria,CA,387045.2,371858.25,354475.66666666674,405587.08333333326,446228.0,483904.58333333326,501936.58333333326,524259.5,544890.5,563028.9166666665,562377.8,583185.7786
1885,Carrabassett Valley,ME,229284.83333333328,199425.91666666663,192384.0833333333,203418.75,196414.75,190649.41666666663,195372.0833333333,205919.0833333333,216038.8333333333,222004.66666666663,219214.5,229517.5815
1886,Carrabelle,FL,65021.6,65668.79166666667,66430.16666666667,70943.79166666666,73509.66666666666,75242.41666666667,77982.08333333333,84711.75000000001,90949.62499999999,96313.24999999999,101336.45000000001,106261.46190000001
1887,Carrboro,NC,172857.1,165831.58333333337,161704.58333333337,170140.33333333337,167719.0,166724.0,164451.08333333337,176389.0,198406.0833333333,210823.91666666663,212887.3,221402.792
1888,Carriere,MS,75983.2,74801.33333333331,75814.66666666669,69258.83333333331,66891.58333333331,71488.5,74734.5,77975.66666666669,86733.08333333331,99676.5,103896.2,108363.7366
1889,Carrizozo,NM,123666.8,116150.41666666669,115082.16666666669,120728.5,121136.25,123941.41666666669,126995.66666666669,130654.75,130837.33333333331,127008.5,126212.0,135677.9
1890,Carroll,IA,85681.5,96327.91666666669,106362.08333333331,111561.16666666669,115584.5,121811.33333333331,130430.41666666669,135514.25,142453.0,147795.08333333337,150922.6,156506.73619999998
1891,Carroll,NE,,,,,,,,98040.66666666669,99162.41666666669,113359.58333333331,121756.0,127113.264
1892,Carroll,NY,62991.6,63830.83333333334,62555.25,62891.66666666666,62614.41666666666,63084.83333333334,65305.41666666666,65511.41666666666,66712.58333333331,72584.0,78611.5,83406.8015
1893,Carroll Township,PA,147251.5,138116.08333333337,134520.58333333337,129815.33333333331,130350.16666666669,139493.275,146446.66666666663,151804.33333333337,156808.125,157192.625,158360.25,164034.11025
1894,Carroll Valley,PA,177034.3,169419.75,163717.08333333337,164584.5,160805.41666666663,160693.75,168299.83333333337,184122.3333333333,192535.41666666663,199590.0,200675.3,209103.6626
1895,Carrollton,GA,86397.0,79290.94444444444,75644.77777777778,78110.61111111111,81938.41666666667,90658.36111111112,96149.41666666667,101951.80555555555,113945.7222222222,121011.63888888889,130382.8,137327.03136666666
1896,Carrollton,KY,33760.8,34053.083333333336,33144.083333333336,32858.916666666664,32686.33333333333,34535.75,36586.66666666666,39256.333333333336,42127.16666666666,46087.91666666666,49657.3,51494.6201
1897,Carrollton,MO,,,,,,,39237.3,47551.91666666666,52364.83333333334,56649.08333333334,58923.6,61575.162000000004
1898,Carrollton,NY,38243.4,36821.75,36348.16666666666,38373.66666666666,38008.0,37916.583333333336,38428.25,37317.0,37488.0,40918.16666666666,40579.5,43420.065
1899,Carrollton,OH,52289.6,50508.0,49533.33333333334,48567.25,50587.08333333334,51661.08333333334,54760.0,56373.83333333334,60702.25,63957.91666666666,63825.9,66059.80649999999
1900,Carrollton,TX,146912.75,137926.5416666667,135985.25,148125.1666666667,167929.87500000006,187390.87499999997,211860.75,227317.33333333328,232943.04166666672,240077.45833333337,251255.7,262620.01635
1901,Carrollton,VA,,,127412.33333333331,125115.66666666669,127777.0,127787.91666666669,133479.58333333337,141524.41666666663,143295.75,148198.5,152452.8,158855.81759999998
1902,Carrsville,VA,,,,,,100671.33333333331,102864.58333333331,111546.58333333331,116893.66666666669,117910.33333333331,124332.3,130673.2473
1903,Carson,CA,195848.5,183817.25,171578.5,195523.8333333333,196211.3333333333,207262.5,226712.58333333328,256206.41666666663,289768.58333333326,310939.83333333326,317573.8,335040.359
1904,Carson,VA,,,,,,,,,130139.4,131802.83333333337,132586.1,137889.54400000002
1905,Carson,WA,120854.7,107026.16666666669,104183.0,113481.16666666669,121387.75,127675.91666666669,141110.33333333337,158164.08333333337,175150.25,185137.0833333333,187392.0,194700.288
1906,Carson City,MI,55796.5,52931.0,47521.08333333334,49266.83333333334,52058.66666666666,51477.16666666666,55693.58333333334,56322.25,56265.25,59531.08333333334,52065.8,54825.2874
1907,Carson City,NV,113443.56666666667,99877.11111111108,137874.47916666666,148160.625,167358.2916666667,180881.4583333333,190236.41666666666,210740.6875,231095.41666666663,244797.7708333333,262840.19999999995,276033.87727500004
1908,Carteret,NJ,286722.5,263566.66666666674,243528.91666666663,238145.0,238979.25,243591.08333333328,250308.58333333328,243878.75,257710.25,281721.41666666674,310214.3,326035.22929999995
1909,Cartersville,GA,91348.0,83535.41666666669,76250.66666666669,75845.58333333331,78623.16666666669,76700.58333333331,87296.5,99592.41666666669,104053.33333333331,119039.25,129987.8,136747.1656
1910,Carterville,IL,,,,,,,,33924.11111111112,36022.5,35481.916666666664,38575.8,40003.1046
1911,Carthage,IN,87381.2,94318.58333333331,94364.41666666669,90463.0,87773.91666666669,91168.5,96685.66666666669,102844.0,110756.91666666669,117424.75,118766.1,123991.8084
1912,Carthage,MO,71085.9,67269.83333333331,66184.16666666669,64153.66666666666,60850.66666666666,60781.58333333334,55509.91666666666,48779.5,46350.91666666666,52252.08333333334,62112.7,66833.2652
1913,Carthage,NY,65914.2,67888.08333333331,73010.0,74681.16666666669,77350.0,76661.58333333331,73892.58333333331,73828.5,68001.83333333331,75012.91666666669,79930.6,83527.477
1914,Carthage,TN,53550.6,54005.66666666666,53531.75,51060.58333333334,52046.66666666666,53824.75,56152.75,57994.75,62599.0,65160.41666666666,69856.2,73279.15379999999
1915,Carthage,TX,100006.4,95504.25,92314.0,100024.33333333331,105147.66666666669,110264.08333333331,117717.08333333331,130440.91666666669,125956.83333333331,128029.0,133079.8,138402.992
1916,Cartwright,OK,,,,38753.0,38987.5,42497.583333333336,53547.16666666666,55906.41666666666,58600.58333333334,64393.58333333334,69444.7,73472.4926
1917,Caruthers,CA,,,91349.75,94643.41666666669,102992.0,102092.91666666669,119605.58333333331,137942.25,143321.58333333337,144151.75,142932.2,149078.2846
1918,Carver,MA,,,,,,,228110.25,239444.75,254123.33333333328,259007.58333333328,271187.4,283933.20780000003
1919,Carver,MN,211178.4,201732.3333333333,192546.3333333333,211084.5,226060.83333333328,243958.33333333328,260575.16666666663,279016.25,295859.5,306188.66666666674,318104.4,331146.6804
1920,Cary,IL,138720.2,127345.25,107949.41666666669,102209.08333333331,110105.66666666669,119673.08333333331,126696.83333333331,136565.5,142514.83333333337,146457.5,147662.8,153716.97479999994
1921,Cary,NC,188256.19999999998,180644.3611111111,179933.1111111111,182448.55555555553,186412.83333333334,196364.1944444445,212060.13888888885,217642.5555555556,236951.5555555556,255224.02777777778,257605.5,268961.5741333333
1922,Caryville,FL,,,,,,26579.11111111111,29253.5,34450.333333333336,39201.833333333336,47808.5,51865.9,54614.7927
1923,Caryville,TN,33141.3,32023.33333333333,31889.91666666667,32139.25,34614.25,36375.25,38509.083333333336,39854.833333333336,44994.66666666666,42269.583333333336,42505.3,44035.49080000001
1924,Casa Grande,AZ,63416.18333333333,56019.95833333333,58618.0,64191.5,73331.04166666666,79718.70833333334,86808.16666666666,95604.91666666666,109726.29166666666,122666.91666666666,136247.7,145331.1913
1925,Cascade,IA,,,,,80338.5,79890.33333333331,89593.66666666669,92374.5,101266.83333333331,109713.16666666669,117453.1,121798.8647
1926,Cascade,ID,121519.6,113385.0,113583.16666666669,111729.75,116691.33333333331,121185.66666666669,128588.16666666669,138059.75,153099.0,170919.75,180507.5,189171.86
1927,Cascade,MI,173304.2,163870.5833333333,152177.79166666663,157763.4583333333,178905.625,196156.33333333334,206086.4583333333,224432.3333333333,237769.74999999994,254530.74999999994,270821.85,284633.76435
1928,Cascade,MT,130651.56666666665,123778.79166666669,121920.45833333334,122915.91666666669,128510.83333333331,128609.45833333334,138387.83333333337,139911.7916666667,152993.16666666663,163138.625,157796.45,164421.39739999996
1929,Cascade,VA,73615.2,67808.66666666669,63472.83333333334,64205.83333333334,63401.41666666666,68697.75,67248.25,65878.5,66684.08333333331,67429.91666666669,71854.5,74656.82549999999
1930,Cascade Locks,OR,123620.9,112368.5,107961.33333333331,120869.41666666669,139914.75,151118.16666666663,163690.33333333337,192302.3333333333,213099.0833333333,216492.0833333333,227843.0,237412.406
1931,Cascadia,OR,,,,,133673.41666666663,136367.41666666663,135255.66666666663,142357.5,159781.75,180085.83333333337,183246.8,191126.4124
1932,Casco,ME,159418.1,160894.75,160226.33333333337,165824.41666666663,170737.25,172972.25,181768.41666666663,200824.25,209493.66666666663,215202.5,243129.6,255286.08
1933,Caseville,MI,,,,,,,63173.222222222226,70034.83333333331,74548.83333333331,79276.91666666669,80939.4,84500.73359999999
1934,Casey,IA,,,,,,,,,49646.9,54217.91666666666,55033.9,57455.3916
1935,Caseyville,IL,,,,,,81277.0,73639.75,67995.25,63075.66666666666,63395.66666666666,63576.0,66373.344
1936,Cashiers,NC,226442.2,215662.3333333333,212400.16666666663,207076.3333333333,210905.16666666663,215815.75,215566.5,219359.3333333333,222062.66666666663,232635.16666666663,241818.1,252941.7326
1937,Cashmere,WA,151758.8,141823.83333333337,138261.66666666663,147990.58333333337,158618.5,170983.58333333337,183042.0833333333,210822.16666666663,235204.16666666663,264649.58333333326,291930.7,304483.7201
1938,Casnovia,MI,,,,,,,,,190923.3,185883.8333333333,194333.0,205798.647
1939,Casper,WY,148604.06666666668,143748.3611111111,148353.16666666666,162976.1944444444,171074.30555555556,179632.27777777775,180522.24999999997,168697.16666666666,166588.8333333333,179476.38888888888,189714.2666666667,198682.04760000002
1940,Cass,WV,,,,,,52308.1,48013.33333333334,48105.16666666666,49806.75,50523.16666666666,50836.0,52971.112
1941,Cass City,MI,,,,,,31151.9,36032.5,40484.583333333336,39912.5,38556.66666666666,39547.1,41208.0782
1942,Cass Lake,MN,52151.9,51935.83333333334,52260.16666666666,52362.5,54133.83333333334,55183.33333333334,58515.5,62788.33333333334,68284.41666666669,74464.0,76780.7,80005.4894
1943,Cass Township,PA,,,90809.0,80316.91666666669,72714.75,73766.66666666669,75261.91666666669,79245.0,81943.91666666669,80486.5,82482.5,85534.3525
1944,Cassadaga,NY,81310.7,86692.58333333331,84978.91666666669,79927.08333333331,79423.08333333331,79274.75,77936.16666666669,82887.16666666669,86388.25,87308.83333333331,96108.8,101683.1104
1945,Cassel,CA,,,,,,109363.3,110897.5,121786.91666666669,132701.33333333337,143387.91666666663,153927.9,160238.94389999998
1946,Casselberry,FL,47092.6,43030.333333333336,46984.16666666667,46785.54166666667,53051.45833333333,54546.04166666667,62151.874999999985,68744.0,77233.54166666669,84950.08333333331,88528.55,92336.0722
1947,Cassoday,KS,,,,,,,,47234.5,43535.25,45347.75,41901.5,44583.195999999996
1948,Cassopolis,MI,70717.6,70531.5,73163.25,79402.75,87861.16666666669,94558.16666666669,99092.16666666669,97387.16666666669,101267.41666666669,109560.33333333331,112593.6,116534.37599999999
1949,Casstown,OH,126464.9,130373.5,128077.66666666669,125509.75,127361.08333333331,127291.75,131784.25,136056.58333333337,142359.41666666663,148526.91666666663,157148.2,166262.7956
1950,Cassville,MO,71830.5,75692.25,74764.16666666669,76474.91666666669,74340.5,77860.41666666669,83254.33333333331,88208.0,94429.75,99600.83333333331,105357.1,109782.0982
1951,Castaic,CA,,,,,,,,,389527.875,373481.83333333326,372602.5,392350.4325
1952,Castalia,IA,,,,54338.8,59353.41666666666,60423.41666666666,66593.16666666669,69949.75,70659.83333333331,70146.66666666669,72573.7,75331.5006
1953,Castalia,NC,72979.5,69513.5,62586.75,64723.0,64903.25,66888.25,71330.91666666669,78597.08333333331,95175.66666666669,102974.75,111487.3,115277.8682
1954,Castalia,OH,94162.6,90008.41666666669,85072.41666666669,83322.25,86810.58333333331,94772.25,95338.33333333331,94715.08333333331,92014.0,96409.16666666669,102250.8,106136.3304
1955,Castalian Springs,TN,,,,,,,,138038.0,155505.91666666663,159333.5,157836.8,165412.9664
1956,Castana,IA,,,,,,73977.5,68228.25,72529.83333333331,73983.5,77995.83333333331,78677.2,81273.54759999999
1957,Castle Hayne,NC,137686.1,124411.08333333331,114088.0,118700.41666666669,114955.25,124565.75,136321.75,135476.75,142196.58333333337,157571.91666666663,169303.5,177937.9785
1958,Castle Rock,CO,454102.4000000001,422537.02777777775,415709.74999999994,438861.2222222222,464676.9166666667,495149.63888888876,530540.3055555556,549690.611111111,579003.388888889,599923.4166666666,614440.1,642203.5800666667
1959,Castle Rock,WA,112055.4,103959.0,103706.66666666669,110221.25,121926.66666666669,135256.66666666663,154307.83333333337,170513.66666666663,194995.5833333333,204486.66666666663,228585.2,240700.2156
1960,Castle Shannon,PA,74369.2,72872.58333333331,71978.25,72501.25,72981.91666666669,72913.0,76338.25,79155.33333333331,85938.25,89155.0,94938.0,99589.962
1961,Castleton,VA,410801.4,394711.91666666674,391076.25,393749.66666666674,394330.25,399102.16666666674,396221.75,398414.66666666674,416189.83333333326,443371.33333333326,444475.0,463587.425
1962,Castleton,VT,,,,,,,,131062.5,134983.375,139576.04166666663,141804.7,148044.1068
1963,Castro Valley,CA,398844.65,346965.58333333326,323697.125,372426.2916666666,445871.5833333334,478542.4583333334,531576.8749999999,536047.7083333334,588285.7916666666,601088.125,567715.9,594274.3801
1964,Castroville,CA,297750.0,352775.5,351460.83333333326,385483.83333333326,408785.16666666674,367855.25,354100.5,354670.08333333326,396510.5,432236.41666666674,439650.4,457676.0664
1965,Castroville,TX,93334.6,92666.33333333331,91830.08333333331,93199.75,99531.25,106065.66666666669,115894.91666666669,122094.25,129750.16666666669,136052.33333333337,141056.3,147403.83349999998
1966,Cataldo,ID,,173271.0,173621.75,175285.5,172656.25,172590.08333333337,177051.33333333337,192617.3333333333,207468.25,199332.3333333333,215360.6,222036.7786
1967,Catalina,AZ,202773.1,193150.5833333333,177721.5,185032.25,189841.3333333333,190851.0,196942.3333333333,211995.91666666663,230516.66666666663,246472.08333333328,268122.0,283673.076
1968,Catasauqua,PA,118613.5,112036.16666666669,101961.33333333331,94137.75,102300.91666666669,109462.16666666669,114434.33333333331,120003.25,131059.5,127021.25,129384.9,135077.8356
1969,Cataula,GA,105949.0,104543.91666666669,101985.33333333331,102302.83333333331,106647.5,116639.08333333331,122875.08333333331,130329.58333333331,136477.08333333337,143347.66666666663,147694.5,153011.50199999998
1970,Catawba,NC,96087.7,90700.58333333331,91348.0,87621.0,92313.66666666669,87011.08333333331,97488.58333333331,99376.91666666669,111568.25,119361.08333333331,130959.1,137768.9732
1971,Catawba,VA,107503.4,104187.83333333331,104897.0,104310.41666666669,104878.5,107609.25,108614.25,123935.58333333331,127471.75,139900.91666666663,145272.7,153407.97120000006
1972,Catawissa,MO,122449.5,117555.33333333331,116152.75,113249.33333333331,113194.0,117023.25,117825.91666666669,122021.5,119203.66666666669,111383.91666666669,108769.3,113663.9185
1973,Catawissa Township,PA,74129.5,65163.66666666666,67709.08333333331,68776.33333333331,68839.66666666669,62194.83333333334,59905.41666666666,63190.33333333334,69194.41666666669,69620.33333333331,65655.0,68675.13
1974,Catharine,NY,107223.6,107275.5,107521.83333333331,98643.25833333335,103340.66666666669,108182.70833333331,110062.66666666666,113544.62500000003,113327.54166666666,113611.70833333331,122446.4,127466.70240000001
1975,Cathedral City,CA,117637.0,107267.58333333331,93798.91666666669,97914.16666666669,108899.08333333331,118916.33333333331,120115.58333333331,122365.83333333331,126827.25,135295.91666666663,151219.4,159234.02819999994
1976,Catheys Valley,CA,113545.7,111897.0,107211.5,118764.83333333331,136739.66666666663,142476.0,149606.66666666663,169634.83333333337,170168.66666666663,167280.5,188244.8,196339.3264
1977,Cathlamet,WA,,,,,,,,,168309.6,183129.3333333333,191760.1,200964.5848
1978,Catlettsburg,KY,22878.4,21809.666666666668,20546.33333333333,20685.08333333333,20411.75,20223.08333333333,21921.25,23028.41666666667,23699.33333333333,24131.41666666667,24397.9,25276.224400000006
1979,Catonsville,MD,201352.5,183946.5,174026.5,179616.58333333337,191329.8333333333,186286.25,187515.75,197185.25,207993.41666666663,215603.0833333333,221780.2,231538.52880000003
1980,Catoosa,OK,,,,,,95483.25,97338.58333333331,93278.41666666669,91354.75,93418.75,106685.6,112659.99360000002
1981,Cave City,KY,,32873.5,32244.66666666667,31571.75,32122.58333333333,33862.333333333336,35240.75,36851.083333333336,37317.91666666666,38700.66666666666,38146.0,39328.526
1982,Cave Junction,OR,118123.9,111145.33333333334,110536.20833333334,120058.45833333331,123476.41666666666,128600.0,138103.62500000003,153588.08333333337,167682.4583333333,161231.49999999997,159145.55,165153.8562
1983,Cawood,KY,,,,,18026.4,18572.5,20474.416666666668,19535.666666666668,18806.5,18570.5,18092.2,18924.4412
1984,Cayce,SC,,,,,,36807.0,43670.16666666666,53413.5,63366.25,69205.25,84029.0,88062.39199999999
1985,Cayucos,CA,331603.6,347707.25,398873.33333333326,452061.5,467018.5,517391.5,587790.25,615740.8333333335,690261.75,684422.5833333335,652478.6,674010.3938
1986,Cayuga,IN,36762.3,33448.416666666664,30534.33333333333,30656.33333333333,33218.416666666664,33631.5,32041.0,33377.5,37532.0,39578.75,40893.9,42815.9133
1987,Cazadero,CA,422463.8,373575.5,367701.91666666674,374853.0,414840.58333333326,439581.75,435437.75,459757.0,484470.66666666674,450959.58333333326,448592.9,471471.1379
1988,Cecil,OH,,62061.444444444445,64376.16666666666,65124.25,67981.16666666669,72387.08333333331,74688.91666666669,75099.25,73311.66666666669,74893.25,69932.4,73009.4256
1989,Cecil,WI,100059.5,109053.66666666669,109766.75,107578.25,106671.33333333331,103733.08333333331,94418.66666666669,88134.0,90873.33333333331,91452.25,92368.4,96432.6096
1990,Cedar,MI,108711.4,107505.83333333331,106516.58333333331,107680.66666666669,109205.5,118943.16666666669,123338.66666666669,131509.75,141332.58333333337,148195.41666666663,152057.4,158139.696
1991,Cedar Bluff,VA,38021.15,36904.79166666667,37782.91666666667,36524.54166666667,36914.5,38575.91666666666,40153.458333333336,41782.41666666666,41309.41666666667,42579.875,43415.5,44934.5055
1992,Cedar Bluffs,NE,47412.7,48730.58333333334,45884.25,46162.16666666666,46195.5,49850.16666666666,56607.75,59737.08333333334,64072.66666666666,72870.16666666669,77071.1,80231.0151
1993,Cedar City,UT,174061.2,157585.08333333337,157976.41666666663,174883.33333333337,184270.8333333333,184080.66666666663,190454.91666666663,197511.16666666663,225230.05,246063.91666666666,258603.85,270355.63735
1994,Cedar Creek,NE,,,130119.3,133284.41666666663,141565.5,149915.83333333337,159660.58333333337,170078.75,189441.5833333333,202494.16666666663,203105.6,210620.5072
1995,Cedar Creek,TX,127291.9,126355.29166666669,125414.66666666666,128769.62499999997,139009.04166666666,152420.70833333337,166696.5,180164.41666666666,191768.3333333333,204241.29166666663,210231.8,219179.46675000002
1996,Cedar Crest,NM,,,,,,128506.77777777777,128543.41666666669,127012.5,130239.91666666669,143077.33333333337,157544.4,166524.43079999994
1997,Cedar Falls,IA,154803.0,160112.83333333337,164359.58333333337,156216.0,152101.0,154268.75,144249.33333333337,142484.16666666663,124927.16666666669,121258.25,117717.1,122543.5011
1998,Cedar Grove,IN,,,,,153630.55555555553,170309.83333333337,168408.66666666663,167496.58333333337,175374.91666666663,183065.25,188539.2,199097.39520000003
1999,Cedar Grove,NC,,,,,,,,,189282.3333333333,185389.3333333333,182172.0,192191.46
2000,Cedar Grove,NJ,,,,,,225780.0,230544.83333333328,247240.08333333328,257492.58333333328,267667.83333333326,269346.1,279042.5596
2001,Cedar Hill,TX,67101.8,58774.0,57779.16666666666,64051.41666666666,68374.75,69691.08333333331,80351.41666666669,88396.25,102507.25,131093.5,135835.2,142491.1248
2002,Cedar Island,NC,,,,,,66731.33333333331,81055.0,92725.0,105441.83333333331,110090.5,114188.2,119098.2926
2003,Cedar Key,FL,131969.2,124230.0,120141.75,127142.08333333331,133679.75,138387.83333333337,141082.16666666663,144606.58333333337,153203.58333333337,158048.08333333337,161162.0,167608.48
2004,Cedar Lake,IN,80279.5,78684.75,81061.41666666669,81916.0,74500.0,84731.0,80365.66666666669,77774.16666666669,87936.0,96178.16666666669,98692.6,103331.1522
2005,Cedar Mountain,NC,189506.6,187840.25,181667.0,179393.91666666663,175057.08333333337,182126.5833333333,190623.66666666663,208529.5,220100.5,233268.0,240603.8,248303.1216
2006,Cedar Park,TX,180891.3,173882.91666666663,175416.25,189135.5,212410.75,233290.75,252794.0,270268.0,279334.91666666674,288118.0,300530.7,314054.5815
2007,Cedar Rapids,IA,88061.13333333333,83002.73333333332,133610.3333333333,132685.55555555553,135147.47222222222,131763.19444444444,133341.84722222222,135199.4861111111,137385.25000000003,141876.31944444447,147443.78333333335,153405.69373333335
2008,Cedar Springs,MI,121819.2,130275.83333333331,129651.41666666669,112247.5,108212.25,106710.33333333331,119443.41666666669,125318.58333333331,138655.5,146489.91666666663,160996.9,169368.7388
2009,Cedarbluff,MS,,,,,75674.42857142858,75193.08333333331,77723.0,88555.41666666669,95169.83333333331,100149.41666666669,104697.9,109199.9097
2010,Cedaredge,CO,132372.8,131225.91666666663,126812.91666666669,135083.08333333337,140156.25,146357.16666666663,155251.41666666663,160929.91666666663,168598.83333333337,173826.5,181744.2,189195.7122
2011,Cedarhurst,NY,293306.4,294328.75,278356.91666666674,275572.75,290944.91666666674,312578.08333333326,346382.08333333326,360449.5,386326.75,403532.91666666674,392415.4,410858.9238
2012,Cedartown,GA,40717.4,38615.083333333336,35224.833333333336,37055.0,39732.66666666666,41674.91666666666,42391.75,43008.833333333336,45483.08333333334,47839.66666666666,51001.8,53296.880999999994
2013,Cedarville,CA,38545.4,39602.083333333336,42672.083333333336,48759.33333333334,104741.20833333333,113133.08333333334,128011.33333333331,137557.7083333333,150044.125,153152.79166666666,156457.55,162109.04555
2014,Cedarville,MI,,70397.66666666669,68002.58333333331,68243.08333333331,66629.5,65278.08333333334,68370.33333333331,77547.33333333331,83295.16666666669,87146.41666666669,95773.0,98646.19
2015,Cedarville,OH,,,,50228.25,45804.58333333334,46260.33333333334,46790.66666666666,48028.08333333334,59035.25,64001.41666666666,64834.3,68335.35220000001
2016,Celestine,IN,103618.4,103252.75,102894.41666666669,104768.66666666669,100205.66666666669,99501.58333333331,99812.75,103635.75,107214.83333333331,114132.16666666669,123061.8,128230.3956
2017,Celina,OH,62489.6,60198.75,60207.08333333334,61924.0,64646.0,67307.5,69171.58333333331,71535.91666666669,74840.41666666669,78572.91666666669,81364.9,85107.6854
2018,Celina,TN,,,50078.16666666666,48851.41666666666,51694.66666666666,54251.91666666666,60972.83333333334,64768.66666666666,68734.33333333331,76539.25,80144.2,83590.4006
2019,Celina,TX,188832.3,207852.0,228824.33333333328,219262.25,219409.5833333333,224904.41666666663,240106.83333333328,236003.08333333328,228893.33333333328,257186.91666666663,279629.0,293330.821
2020,Celoron,NY,,,,,,,,66693.0,54893.83333333334,55127.5,55129.1,57224.0058
2021,Cement,OK,,,,,,,,55057.33333333334,57332.66666666666,52331.08333333334,51379.4,53485.9554
2022,Centennial,CO,232557.5,222097.91666666666,220297.41666666666,239820.4444444445,256358.22222222225,281430.1944444445,320122.94444444444,352865.1944444445,375155.3055555555,387357.38888888893,397197.0333333334,413060.2261
2023,Centennial,WY,,,,,190084.25,178639.91666666663,158607.25,153097.58333333337,154235.83333333337,161684.08333333337,172854.3,180978.4521
2024,Center,CO,,,,,,,53887.0,59106.41666666666,65031.83333333334,64713.16666666666,67171.0,69656.32699999999
2025,Center,KY,,,,,78710.27272727272,87731.16666666669,95286.5,100671.66666666669,96819.33333333331,99787.16666666669,99562.7,104839.5231
2026,Center,MO,,,,,,77917.2,83315.16666666669,82546.08333333331,83642.08333333331,86215.16666666669,95326.3,99139.352
2027,Center City,MN,157741.7,142290.0,136127.16666666663,143889.25,175712.41666666663,184136.25,182215.5,191143.5,214723.5833333333,228923.91666666663,235893.4,245093.2426
2028,Center Cross,VA,151302.75,151785.66666666663,146373.08333333337,149023.66666666663,151481.41666666663,152623.41666666663,157444.58333333337,161733.5,157137.16666666663,155748.08333333337,159899.5,166135.58049999998
2029,Center Harbor,NH,213503.5,213893.41666666663,207595.0833333333,212355.75,215582.16666666663,227765.0,224007.41666666663,242255.91666666663,260098.41666666663,276929.16666666674,290616.8,302822.7056
