80134,15201,CO,319513.2,310169.8333,316212.5,348188.75,375470.4167,405782.5833,440670,466746.75,497303.6667,512382.6667,522655.7,546175.2065
33139,12762,FL,248257.5,239516.5833,254089.4167,293399.75,337809.4167,359859.5833,369021.4167,363233,347241.5,335905.5,328097.7,338596.8264
60611,3628,IL,443005.9,414243.0833,400386.0833,428510.1667,466653.5833,472028.3333,476976,488424.9167,487420.6667,474124.9167,468252.1,486045.6798
95630,6863,CA,361044.8,334334.5833,323996.0833,388032.25,440796.8333,448343.0833,477167.1667,510166.1667,541867.25,558616.25,579340.9,605411.2405
48197,22537,MI,144176.1,136162.8333,137201,151073.8333,172272,179246.5833,190847.3333,203688.5,220656,236392.8333,240402.2,250258.6902
44107,10744,OH,125240.3,120261.3333,115989.9167,122403.0833,124297.4167,134109.3333,141050.9167,156604.6667,173514.5,192760,206427.6,217987.5456
66062,14684,KS,207083,199912.25,196290.6667,203683.0833,215823.8333,223895.5,236974.5833,250494.25,263988.3333,274148,284086.9,299427.5926
11211,14064,NY,507964.2,517975.5,555993.8333,639195.3333,764654.8333,879269.4167,927217.25,923203.5,954991.5,980799.5833,984242.1,1026564.51
44035,6190,OH,95904,90782.33333,88441.41667,86638.41667,87849.08333,88859.75,91626.33333,98048.75,102440.1667,110724.5833,116960.4,123393.222
85281,19496,AZ,155799.3,129519.5833,132008.6667,165646.1667,185890,198269.1667,214308.8333,230753.0833,249743.6667,264679.5,288139.7,306004.3614
11377,14064,NY,246520.3,249885.25,248462.4167,264634.3333,289648.3333,316893.5,345158.9167,377625.5833,383515,387714.9167,407545.5,427922.775
10453,14064,NY,334220.6,312449.8333,303323.1667,293231.9167,315659,297160.5833,290749.5,321538.8333,368594.4167,426936.5,462240.1,480267.4639
90805,11473,CA,265286.5,256985.8333,251342.5833,294227.75,333903.6667,353295.25,385111.4167,419184.4167,457201.4167,468504.5,494628.4,523811.4756
7302,9944,NJ,503917.8,484782.1667,488267.6667,536056.4167,603104.5833,654889.3333,724801.5833,785888.8333,828189.4167,799713.4167,781627,806639.064
90650,14428,CA,295735.9,284693.5,280398,317646.5,361984.5833,383615.5,413568.1667,444927.5833,477777,484746,506533,535405.381
90044,11547,CA,231690.7,227037.0833,225761.1667,258399.1667,293031.5833,316980.5833,349752.5,389142.25,430474.9167,449907.25,487009.1,521099.737
85710,20431,AZ,149517.7,130496.75,121489.75,131529.0833,142750,146457.6667,151369.9167,163040.3333,176317.8333,187231.6667,202713.5,214268.1695
92683,21747,CA,477228.6,451471.75,437124.0833,499659.1667,547943.25,569450.5,602658.4167,635833.25,677438.1667,691698.9167,722494.2,755728.9332
85225,3434,AZ,149186.5,129271.9167,136984.9167,172349.9167,194399.1667,205063.9167,221600.3333,237229.75,257055.4167,272438,295504.7,312348.4679
11234,14064,NY,455512.9,458661.5833,451368.6667,451752.25,476490,500041.1667,531901.8333,559703.5833,604947.1667,626880.9167,623000,650412
30281,18971,GA,114749.3,100966.5,91028.16667,101861.1667,122206.5,132402.9167,138691.1667,148464.25,160239.6667,171496.9167,185438.1,196564.386
37075,8882,TN,215131,211363.25,207280.6667,213993,229815.9167,236202.1667,255603.25,278622.0833,302723.75,316150.3333,315731.2,328044.7168
11355,14064,NY,281122.8,288954.3333,294307.5833,308009.6667,335254.0833,362906.9167,400058.8333,436151.8333,477482.25,491928.9167,483610.2,500052.9468
11238,14064,NY,496414.2,496369.9167,496540.25,559708,675754.3333,766255.8333,823982,810751.75,802978.25,830864.4167,785507.3,791005.8511
78641,10951,TX,201800.4,191020,193946.5,207508.6667,228749.75,249166.3333,266588,283903.0833,293330,308116.1667,307260.9,319858.5969
10314,14064,NY,386869.9,379935.1667,365199.8333,371519.25,389082.0833,403667,432687.75,482205.0833,537975.1667,550786.0833,544162.3,565384.6297
19143,15536,PA,102104.3,95196.75,82652.08333,78233.08333,83113,84685.91667,84807.66667,88480,102136.9167,119088.1667,137637.3,147409.5483
79938,5969,TX,153929.3,150590.25,148068.25,147580.75,146932.0833,146425.8333,147843.6667,152131.3333,151435.3333,156788.5,160756.8,167187.072
91709,3667,CA,442067.6,439213.4167,416568.9167,469948.75,564565.1667,580431.75,600062.9167,633990.5833,672239.9167,678630.5,696190.3,730303.6247
11215,14064,NY,707413.1,701167.9167,711793.0833,777996,926552.0833,1036866.917,1110413.333,1102252.417,1069957.167,1087855.917,1025533.1,1048094.828
60617,3628,IL,91942.1,81037.5,71976.08333,69812.25,72447.08333,78832.5,87931.91667,98465.58333,105526,109509,115431.9,123281.2692
87114,198,NM,203093,189687.1667,185957.5,190337,195337.75,194932.5833,199267.9167,207374.8333,214069.1667,223906.1667,237583.1,251600.5029
32210,9807,FL,107125.4,92945.16667,82527.91667,84135.75,91553,97445.16667,106262,116479.3333,134999.25,148140.0833,156604.4,163651.598
43081,21724,OH,169405.6,163865.5,157151.0833,159635.5833,169663.0833,178207.5833,190529.0833,206900.75,222680.8333,236503.3333,249500.2,262973.2108
94558,13712,CA,411047.2,396662.25,379598.6667,457096,536533.0833,566126.3333,615714.9167,649848.4167,678531.0833,702840.8333,698337,730460.502
90026,11547,CA,324015.3,324278.3333,349559.75,422891.6667,481661.1667,556464.5,633936.3333,708455.5833,834372,920726.75,1005206.4,1054461.514
76063,12037,TX,183715.2,178229.9167,179412.6667,188017.75,201743.75,215004.6667,234597.75,255892.75,274758.75,285794.75,292509.8,305965.2508
77459,13080,TX,218708.5,210136.5,208587.1667,217048.8333,239148.1667,262252.0833,270793.8333,275028.75,277459.3333,278914.8333,280952.3,291066.5828
91910,3707,CA,320794.3,309336,308033,357606.75,405170.75,425853,459510.6667,492216.8333,522658.8333,537020.8333,564143.8,591222.7024
27587,21040,NC,273159.2,262569.9167,256521.6667,262674.4167,273160.75,282646.5,293337.25,304848.1667,316710.1667,328015.9167,336361.6,351834.2336
30040,4722,GA,243379.8,227630.4167,226636.75,244418.0833,268263.6667,285266.9167,298255.3333,310702.25,328587.9167,338483.8333,347068.9,363728.2072
93722,7209,CA,164836,148911.25,144123.0833,165472.9167,189976.75,198504.4167,210748.5833,228319,246318.3333,257685.25,267928.6,281860.8872
97229,16041,OR,383960.2,366193.4167,364651.5833,404682.5,443906.1667,471229,518194.5833,552613.3333,568390.75,578780.25,589219.9,613967.1358
6010,2323,CT,190191,179090.3333,170034.8333,171529.75,172082.25,167237.8333,171303.5833,179359.5833,182294.5833,185293.0833,189938.6,200575.1616
17603,10785,PA,156734.2,149001.6667,145756.9167,144902.6667,147663,148179.9167,153686.1667,161687.75,174516.0833,185117.3333,193091.8,203325.6654
76028,2655,TX,142800.2,137895.4167,137824.9167,142351.75,156692.4167,166528.25,181877.25,201082.75,220445.75,234132.9167,239901.5,250936.969
33908,6982,FL,196338.7,187950.6667,188403.8333,201350.6667,218010.25,234447.1667,252098.4167,256816.0833,259108.9167,260828,262092.7,272314.3153
43123,8246,OH,150072.7,141907.9167,134445.4167,137171.0833,144940.9167,151628.3333,162430.25,175723.0833,189189.5,202223.25,216539.3,228882.0401
75056,19565,TX,199273.6,191940.25,193759.5833,205417.75,223615.5,245794.9167,274035.5,297104.9167,312999.5,319422.75,324374.7,339944.6856
89108,10852,NV,100506.8,89691.25,84959.25,111559.9167,137687,146187.75,158308.4167,171746.4167,210412.4167,233542.4167,239223.5,249510.1105
85308,7691,AZ,175563,155370.9167,166060.1667,203487.25,225392.5833,237186.4167,253334.8333,267064,284831.9167,298384.5,318289,336113.184
78577,15526,TX,69165.7,69375.41667,70536.16667,72615.66667,79458,83197.25,88166.16667,92641.91667,98151.33333,102209.8333,108495.2,113268.9888
78240,17577,TX,142854.3,138409.8333,136884,141514.1667,149806.9167,158761.9167,169239.3333,179855.5833,188134.9167,196717.25,202453.1,211361.0364
94533,6492,CA,197114.6,190356,180240.1667,217139.9167,275384.6667,295987.0833,321293.9167,358031.5,391461.75,403631.75,413800.2,429110.8074
87111,198,NM,249418.3,237376,229352.8333,235555.3333,244229.5,245075.0833,247576.9167,253411.4167,260924.8333,272245.75,290265.5,307681.43
14850,19912,NY,216177.8,214931.6667,212142.5833,219752.8333,236900.75,239989.25,241817.5,248030.0833,257751.4167,254922.1667,261372.9,273134.6805
33024,15394,FL,155407.6,144006.3333,145011.4167,162069.25,188391.75,205614.4167,226908.4167,250191,271114,288959.75,300095.9,312099.736
98012,2047,WA,355817.7,320072.9167,309241.5,354497,394531.8333,417007.5,455910.5833,515702.5,589738.4167,602374.5833,622227.8,654583.6456
48180,19450,MI,64417,54383,52383.5,57305.16667,69238.16667,75012.33333,81804.58333,89721.83333,101784,109581.1667,118788.5,126153.387
77845,4103,TX,185484.5,183022.75,182816.0833,187182.5,196109.4167,210338.8333,224173.25,238810.25,250589.75,258766.1667,264573.6,277008.5592
30318,801,GA,139178.7,121032.6667,110107.4167,123931.75,146803.5,161612.25,179225.4167,200333.0833,228538.1667,256118,270702.5,285861.84
44060,12668,OH,155026.6,148611.3333,144944.6667,147817.3333,152382.3333,153110.0833,161398.5,169048,174258.0833,183950.1667,191194.8,201710.514
85364,22547,AZ,123913.7,110264.5833,102051.9167,108487.4167,115354.9167,120985.8333,124734.0833,132685.5,140519.9167,146380.1667,156371.6,164972.038
95608,3084,CA,236078.9,222282.0833,208917.3333,255634.0833,303273.0833,328441.6667,349685.0833,375995.9167,403394.75,412939.5833,435718.2,459246.9828
43055,14074,OH,111085.7,109239.8333,101006.6667,100100,116079.75,126851.5833,124228.4167,114161.75,130267.5833,140990.75,147303.9,154669.095
11385,14064,NY,443543.7,441231.8333,432381.4167,447195.75,495369,532845.3333,583709.1667,643463.0833,678163.5,689389.5833,687674.5,715869.1545
33647,19418,FL,213315.8,202997.6667,201631.5833,221849.3333,241105.4167,247647.75,261638.3333,276895.5833,289246.9167,299158.3333,306644,320442.98
92677,10614,CA,625580.7,593336.25,577746.75,662074.9167,735730.9167,755386.3333,789463.8333,821666,858995.5833,858987.8333,873191.5,911611.926
44256,12581,OH,195995.8,186379.6667,189263.8333,195422.4167,200922,201974.75,209258.8333,217318.75,229692.75,240223.5,252562.9,264938.4821
2148,11929,MA,298705.4,287044.4167,283144.4167,306640.4167,331407.75,354606.0833,383660.3333,424339.4167,467658.4167,485443.4167,499807.5,523298.4525
15601,8146,PA,163844.3,161604.4167,159842.4167,162601.75,168070.4167,171192.5,175750.4167,175311.3333,182969.25,186487.5833,194187.3,203508.2904
80013,880,CO,191313.2,179549.6667,181062.8333,204731.6667,223807.75,252558,287579.3333,316014.5833,340782.1667,356241,369173,387262.477
90066,11547,CA,732465.1,694423.6667,688581.9167,808583.6667,916389.8333,999333.25,1141959.833,1299579.667,1448216.083,1469576.75,1532536.3,1644411.45
20906,18271,MD,276989.2,267176.9167,261481.4167,281412.0833,302315.9167,307099.5,313033.3333,325475.1667,339903.9167,350683.8333,358974.2,376204.9616
47906,21620,IN,176287.7,172453.9167,170280.25,174345,182935.25,187078.9167,193367.8333,207042.75,217753.0833,225774.6667,239416.6,252345.0964
65807,18754,MO,111523.3,105573.5833,103143.4167,104599.6667,109030.25,109159.4167,113234,119314.5833,127464.5,136326,145392.8,152662.44
6902,18815,CT,,,,,,358010.25,394951.9167,393656.9167,403310.4167,405582.3333,401387.8,419450.251
45011,8413,OH,168598.5,159861,154660.5,159011,169043.0833,172038.5,179778.1667,191110,203395.1667,217571,225642.6,237150.3726
30188,22367,GA,188206.9,169225.9167,164457,178544.4167,199464.5833,205390.25,223995.8333,236960.9167,255259.4167,273446.0833,284480.6,298704.63
92336,6869,CA,264684.2,259649.5833,253395.9167,293474.0833,364094,380190,399358.9167,419085.5833,449264.1667,461211.0833,477308.4,502128.4368
99301,15256,WA,141399.6,149171.0833,149964.6667,158076.6667,168566.5833,179877.9167,193334.5833,212726.3333,236277,260210,281611.1,296818.0994
10468,14064,NY,169667.5,160346.75,153739,153257.1667,163650.8333,154391.5833,150456.6667,164384.9167,178951.6667,195587.25,192865.8,203666.2848
11373,14064,NY,248105.2,253639,251484.3333,261260.8333,282016.75,304834.5,332329.4167,362090.9167,394734.1667,400984.25,391544.6,404074.0272
65203,4164,MO,193396.7,192034.4167,193661.9167,196795.1667,201321.6667,207357,211770.6667,219660.25,223627.6667,226935.75,237155.6,248539.0688
28078,9477,NC,238727,226808.5,223092,234038.1667,247742.5833,256898.0833,271387.6667,288283.8333,304787.9167,314828.9167,324542.3,341093.9573
60620,3628,IL,125416.6,106605.25,97535.91667,94524.91667,99146.5,102361.5833,112426.8333,121401.1667,129716.4167,130045.4167,130141,137298.755
46307,4670,IN,185486.9,185997.5833,185992.5,187656.3333,192388.5,196626.3333,201979.6667,211090.1667,223362.4167,236810.0833,247607.6,258749.942
95823,17346,CA,139815.3,132665.75,123452.8333,154343.1667,188402.8333,200326.4167,229571.4167,255494.3333,277475.75,286923.75,304898.4,320753.1168
92345,8951,CA,117053.3,115287.5833,112789,136371.5833,172235.8333,187167.75,204968.6667,226726,249098.0833,258608.1667,270329.6,285197.728
